지점,지점명,일시,평균 전운량(1/10),평균 중하층운량(1/10)
135,추풍령,2023-11-21,0.6,0
238,금산,2023-11-21,0,0
140,군산,2023-11-22,2.9,1.9
146,전주,2023-11-22,2.6,0.6
252,영광군,2023-11-22,3.9,0.4
271,봉화,2023-11-22,1.8,0
281,영천,2023-11-22,1.6,0
243,부안,2023-11-22,2.6,0.4
169,흑산도,2023-11-22,3.6,1.1
202,양평,2023-11-22,2.9,1.8
226,보은,2023-11-22,2.6,0.6
295,남해,2023-11-22,2,0.1
133,대전,2023-11-22,2.6,1.5
216,태백,2023-11-22,2.1,0.1
283,경주시,2023-11-22,1.9,0.1
262,고흥,2023-11-22,4.3,1.5
284,거창,2023-11-22,2.3,1
296,북부산,2023-11-22,2.9,0.9
268,진도군,2023-11-22,4.9,2.4
108,서울,2023-11-22,4,3.4
102,백령도,2023-11-22,8.9,8.6
137,상주,2023-11-22,2.6,2
245,정읍,2023-11-22,2.5,1.3
221,제천,2023-11-22,2.5,1.5
201,강화,2023-11-22,8.9,8.5
278,의성,2023-11-22,2.1,0.6
276,청송군,2023-11-22,1.8,0
162,통영,2023-11-22,3,1.5
129,서산,2023-11-22,7,6.6
257,양산시,2023-11-22,2.1,0
279,구미,2023-11-22,2.1,1.4
238,금산,2023-11-22,2.8,2.4
114,원주,2023-11-22,3.4,1.4
232,천안,2023-11-22,2.9,2.6
185,고산,2023-11-22,4.4,2.6
177,홍성,2023-11-22,5.9,5.8
189,서귀포,2023-11-22,4.8,3.5
130,울진,2023-11-22,2.5,2.5
127,충주,2023-11-22,3.3,1.9
115,울릉도,2023-11-22,2.4,0.8
93,북춘천,2023-11-22,3.4,2
101,춘천,2023-11-22,3.4,-999
168,여수,2023-11-22,2.3,0.5
188,성산,2023-11-22,3.9,2.8
244,임실,2023-11-22,2.5,0.8
165,목포,2023-11-22,4.8,2.6
112,인천,2023-11-22,7.6,7
248,장수,2023-11-22,2.4,0.5
174,순천,2023-11-22,4.5,3.8
259,강진군,2023-11-22,6.5,0
192,진주,2023-11-22,2.5,1.3
273,문경,2023-11-22,2.5,0.1
266,광양시,2023-11-22,2.1,1.3
131,청주,2023-11-22,2,1.9
119,수원,2023-11-22,4.1,3.1
217,정선군,2023-11-22,2.3,1
258,보성군,2023-11-22,5.8,1.1
143,대구,2023-11-22,1.9,0.5
285,합천,2023-11-22,2.6,0.3
121,영월,2023-11-22,2.3,1.9
90,속초,2023-11-22,3.4,2.1
253,김해시,2023-11-22,3,0.4
247,남원,2023-11-22,2.4,1.6
155,창원,2023-11-22,1.5,0
272,영주,2023-11-22,1.9,0.4
261,해남,2023-11-22,6.4,3.6
156,광주,2023-11-22,2.6,2.5
239,세종,2023-11-22,1.8,0.8
98,동두천,2023-11-22,4.4,4
288,밀양,2023-11-22,2.3,1.4
100,대관령,2023-11-22,3,2.1
255,북창원,2023-11-22,3.4,1
254,순창군,2023-11-22,4.3,2.4
212,홍천,2023-11-22,3.1,1.8
236,부여,2023-11-22,2.4,1.8
136,안동,2023-11-22,2.6,1.3
184,제주,2023-11-22,2,0
203,이천,2023-11-22,3.3,1.9
264,함양군,2023-11-22,2.5,0
95,철원,2023-11-22,5,3.4
260,장흥,2023-11-22,7.1,5.6
138,포항,2023-11-22,1.8,0
152,울산,2023-11-22,2,0
289,산청,2023-11-22,2.3,0.5
106,동해,2023-11-22,2.8,1.5
104,북강릉,2023-11-22,2.4,1.8
172,고창,2023-11-22,3.9,0.5
105,강릉,2023-11-22,3,1.4
170,완도,2023-11-22,5,1.8
99,파주,2023-11-22,7.1,5.6
263,의령군,2023-11-22,5,2.8
159,부산,2023-11-22,2.5,1
251,고창군,2023-11-22,3,0.9
277,영덕,2023-11-22,2.1,0.4
211,인제,2023-11-22,3.3,1.5
181,서청주,2023-11-22,2.3,0.8
294,거제,2023-11-22,3.3,3
235,보령,2023-11-22,5.9,4.8
135,추풍령,2023-11-22,2.5,2
252,영광군,2023-11-23,4.4,0.5
143,대구,2023-11-23,2.9,2.4
90,속초,2023-11-23,2.4,0.3
285,합천,2023-11-23,3.3,1.6
95,철원,2023-11-23,6,3.9
99,파주,2023-11-23,3.9,3.1
121,영월,2023-11-23,1.9,1.6
264,함양군,2023-11-23,2.8,2.1
168,여수,2023-11-23,3.8,1.9
188,성산,2023-11-23,4.8,3.9
184,제주,2023-11-23,5.5,3
217,정선군,2023-11-23,2.1,1.3
138,포항,2023-11-23,2.8,0.8
152,울산,2023-11-23,3.9,1.3
235,보령,2023-11-23,4.6,3.5
131,청주,2023-11-23,2.9,2.9
137,상주,2023-11-23,2.3,1.8
266,광양시,2023-11-23,4.3,2.8
262,고흥,2023-11-23,4.5,1.8
135,추풍령,2023-11-23,3.6,3.5
106,동해,2023-11-23,2.1,1.3
192,진주,2023-11-23,2.6,1.9
104,북강릉,2023-11-23,2.3,1.6
119,수원,2023-11-23,5,4.3
259,강진군,2023-11-23,4.5,0
258,보성군,2023-11-23,3.6,2.1
276,청송군,2023-11-23,2.5,1.1
244,임실,2023-11-23,5.8,3.9
93,북춘천,2023-11-23,4.4,3.3
130,울진,2023-11-23,2.9,0.6
263,의령군,2023-11-23,2.4,0.9
105,강릉,2023-11-23,2.6,2
115,울릉도,2023-11-23,5.5,4.1
155,창원,2023-11-23,2.5,1
185,고산,2023-11-23,3.6,1.8
272,영주,2023-11-23,2.9,1.6
238,금산,2023-11-23,4.4,4.4
261,해남,2023-11-23,4,2.1
189,서귀포,2023-11-23,2.5,1
221,제천,2023-11-23,2.6,1.4
177,홍성,2023-11-23,2.9,2.4
277,영덕,2023-11-23,2,0.5
203,이천,2023-11-23,3.5,3
156,광주,2023-11-23,6.9,6.6
162,통영,2023-11-23,3.4,0.9
102,백령도,2023-11-23,5.8,5
247,남원,2023-11-23,4.6,2.4
239,세종,2023-11-23,2.4,1.8
114,원주,2023-11-23,3,1.4
254,순창군,2023-11-23,2.8,1.9
278,의성,2023-11-23,2.9,1.3
273,문경,2023-11-23,2.1,2
279,구미,2023-11-23,3.4,3.4
257,양산시,2023-11-23,2.6,0.6
211,인제,2023-11-23,1.1,0.8
136,안동,2023-11-23,3.8,3.3
129,서산,2023-11-23,2.6,2.3
248,장수,2023-11-23,3.8,2.3
232,천안,2023-11-23,2.9,2.6
295,남해,2023-11-23,3.4,1.1
271,봉화,2023-11-23,3,2.1
284,거창,2023-11-23,3,2.1
201,강화,2023-11-23,3.9,2.6
216,태백,2023-11-23,3.3,1.4
169,흑산도,2023-11-23,5.8,5
172,고창,2023-11-23,4.5,0.4
255,북창원,2023-11-23,2.3,1
281,영천,2023-11-23,2.8,0.8
146,전주,2023-11-23,5.1,5.1
226,보은,2023-11-23,2.6,2.5
260,장흥,2023-11-23,3.6,3.3
289,산청,2023-11-23,2,0.3
170,완도,2023-11-23,4.1,2.6
140,군산,2023-11-23,2.9,2.5
283,경주시,2023-11-23,3.1,0.6
251,고창군,2023-11-23,3.8,3.5
253,김해시,2023-11-23,2.9,0.8
243,부안,2023-11-23,3.6,2.9
236,부여,2023-11-23,2.9,1.8
296,북부산,2023-11-23,2.5,0.9
245,정읍,2023-11-23,3.4,2.6
181,서청주,2023-11-23,2.4,1.4
100,대관령,2023-11-23,3.3,2.8
174,순천,2023-11-23,3.4,2.8
268,진도군,2023-11-23,3.5,2.4
101,춘천,2023-11-23,2.6,-999
127,충주,2023-11-23,1.8,1.8
288,밀양,2023-11-23,2.8,0.4
108,서울,2023-11-23,4.4,3.8
133,대전,2023-11-23,3.6,3.6
212,홍천,2023-11-23,2.5,1.4
294,거제,2023-11-23,3.5,3.1
159,부산,2023-11-23,2.5,1.3
98,동두천,2023-11-23,2.8,2.6
202,양평,2023-11-23,2.5,1.5
112,인천,2023-11-23,4.8,4.8
133,대전,2023-11-24,1.3,1.3
105,강릉,2023-11-24,0.4,0
98,동두천,2023-11-24,0.5,0.5
272,영주,2023-11-24,0.5,0
245,정읍,2023-11-24,6.1,5.9
251,고창군,2023-11-24,5.9,5.6
248,장수,2023-11-24,1.4,0.6
221,제천,2023-11-24,0.3,0.1
156,광주,2023-11-24,6,6
177,홍성,2023-11-24,2.8,2.8
146,전주,2023-11-24,1.8,1.8
189,서귀포,2023-11-24,0.5,0.5
255,북창원,2023-11-24,0.1,0
174,순천,2023-11-24,3.4,1.6
165,목포,2023-11-24,7.5,7.5
100,대관령,2023-11-24,0,0
235,보령,2023-11-24,4.9,4.3
135,추풍령,2023-11-24,0.8,0.1
181,서청주,2023-11-24,1.5,0.6
159,부산,2023-11-24,0.4,0.4
188,성산,2023-11-24,7.8,6.9
129,서산,2023-11-24,4,3.4
211,인제,2023-11-24,0.5,0.5
168,여수,2023-11-24,1.6,1.6
202,양평,2023-11-24,0.5,0.1
170,완도,2023-11-24,7.1,6
185,고산,2023-11-24,8.1,7.8
273,문경,2023-11-24,0,0
278,의성,2023-11-24,0.3,0
172,고창,2023-11-24,7.4,3
216,태백,2023-11-24,0,0
162,통영,2023-11-24,1.1,0.4
277,영덕,2023-11-24,0.3,0
281,영천,2023-11-24,0.1,0
268,진도군,2023-11-24,8.1,6.4
238,금산,2023-11-24,0.8,0.3
155,창원,2023-11-24,0.3,0.3
263,의령군,2023-11-24,0.5,0.5
90,속초,2023-11-24,0.1,0
294,거제,2023-11-24,0.1,0
140,군산,2023-11-24,4.3,3.9
130,울진,2023-11-24,0,0
115,울릉도,2023-11-24,8,7.1
289,산청,2023-11-24,0.5,0
114,원주,2023-11-24,0.6,0
95,철원,2023-11-24,1.4,0
121,영월,2023-11-24,0,0
283,경주시,2023-11-24,0.1,0
136,안동,2023-11-24,0.3,0.3
226,보은,2023-11-24,1,0.4
106,동해,2023-11-24,0.1,0
143,대구,2023-11-24,0.5,0.5
252,영광군,2023-11-24,8.4,3.6
296,북부산,2023-11-24,0,0
184,제주,2023-11-24,8.3,8.3
112,인천,2023-11-24,0.8,0.8
258,보성군,2023-11-24,4.3,3.6
138,포항,2023-11-24,0,0
247,남원,2023-11-24,3.8,2.9
119,수원,2023-11-24,0.1,0.1
266,광양시,2023-11-24,2,0.9
217,정선군,2023-11-24,0,0
262,고흥,2023-11-24,4.5,3.8
201,강화,2023-11-24,0.3,0
104,북강릉,2023-11-24,0,0
152,울산,2023-11-24,0.4,0.4
284,거창,2023-11-24,0.8,0.1
131,청주,2023-11-24,1.5,1.5
101,춘천,2023-11-24,1.9,-999
285,합천,2023-11-24,0.6,0.3
192,진주,2023-11-24,0,0
295,남해,2023-11-24,1.3,0.6
264,함양군,2023-11-24,1.6,0.1
102,백령도,2023-11-24,7.9,7.9
254,순창군,2023-11-24,5.3,4.6
288,밀양,2023-11-24,0.5,0
127,충주,2023-11-24,0,0
108,서울,2023-11-24,0.3,0.3
279,구미,2023-11-24,0.1,0.1
239,세종,2023-11-24,1.4,0.5
99,파주,2023-11-24,0.3,0
257,양산시,2023-11-24,0.1,0
236,부여,2023-11-24,2.1,1.5
212,홍천,2023-11-24,0.4,0
169,흑산도,2023-11-24,8.5,8.4
243,부안,2023-11-24,7.3,6.1
232,천안,2023-11-24,1.4,0.9
244,임실,2023-11-24,3.9,3.3
203,이천,2023-11-24,0.3,0
271,봉화,2023-11-24,0.1,0
276,청송군,2023-11-24,0,0
259,강진군,2023-11-24,5.8,0.4
137,상주,2023-11-24,0.3,0
261,해남,2023-11-24,7.6,7.1
253,김해시,2023-11-24,0,0
93,북춘천,2023-11-24,1.1,0
260,장흥,2023-11-24,4.5,3.9
284,거창,2023-11-25,1.3,0
295,남해,2023-11-25,0.9,0
137,상주,2023-11-25,0.3,0
262,고흥,2023-11-25,0.1,0
135,추풍령,2023-11-25,0.1,0
248,장수,2023-11-25,0.1,0
95,철원,2023-11-25,1.9,1.8
155,창원,2023-11-25,0,0
252,영광군,2023-11-25,2.5,1.8
244,임실,2023-11-25,0,0
271,봉화,2023-11-25,0.1,0
239,세종,2023-11-25,0.9,0.4
140,군산,2023-11-25,0.8,0.4
255,북창원,2023-11-25,0,0
165,목포,2023-11-25,2.1,2.1
162,통영,2023-11-25,0.9,0.5
283,경주시,2023-11-25,0.3,0
102,백령도,2023-11-25,6.1,5.5
99,파주,2023-11-25,0.1,0
273,문경,2023-11-25,0.1,0
104,북강릉,2023-11-25,0.9,0.9
268,진도군,2023-11-25,3.8,2.6
212,홍천,2023-11-25,1.3,1.3
170,완도,2023-11-25,1.5,1.1
129,서산,2023-11-25,2,1.1
127,충주,2023-11-25,0,0
235,보령,2023-11-25,1.1,0.6
253,김해시,2023-11-25,0,0
243,부안,2023-11-25,1.3,1
236,부여,2023-11-25,0.4,0.3
201,강화,2023-11-25,2.4,2.4
101,춘천,2023-11-25,0.8,-999
261,해남,2023-11-25,2.3,1.4
112,인천,2023-11-25,1.5,1.5
226,보은,2023-11-25,0.4,0
174,순천,2023-11-25,0,0
138,포항,2023-11-25,0,0
106,동해,2023-11-25,1.4,0
192,진주,2023-11-25,0,0
119,수원,2023-11-25,1.8,1.4
266,광양시,2023-11-25,0,0
259,강진군,2023-11-25,0.3,0.1
260,장흥,2023-11-25,0,0
131,청주,2023-11-25,0.5,0.5
169,흑산도,2023-11-25,6,5.9
288,밀양,2023-11-25,0,0
100,대관령,2023-11-25,1.1,0.3
159,부산,2023-11-25,0.6,0
202,양평,2023-11-25,0,0
172,고창,2023-11-25,1.8,1.8
216,태백,2023-11-25,0.3,0
281,영천,2023-11-25,0.3,0
184,제주,2023-11-25,5.5,5.5
289,산청,2023-11-25,0.3,0
294,거제,2023-11-25,1,0.6
133,대전,2023-11-25,0,0
245,정읍,2023-11-25,0,0
146,전주,2023-11-25,0.9,0.9
98,동두천,2023-11-25,0.3,0.1
296,북부산,2023-11-25,0,0
251,고창군,2023-11-25,0.3,0.1
108,서울,2023-11-25,1.8,1.8
152,울산,2023-11-25,0,0
247,남원,2023-11-25,0,0
254,순창군,2023-11-25,0,0
181,서청주,2023-11-25,0.3,0.1
156,광주,2023-11-25,0,0
90,속초,2023-11-25,1,0
189,서귀포,2023-11-25,6.4,6.4
130,울진,2023-11-25,1.1,0
105,강릉,2023-11-25,2.6,0.6
115,울릉도,2023-11-25,7.6,7
177,홍성,2023-11-25,1,1
263,의령군,2023-11-25,0,0
238,금산,2023-11-25,0,0
272,영주,2023-11-25,0.6,0
277,영덕,2023-11-25,0.4,0
278,의성,2023-11-25,0.1,0
185,고산,2023-11-25,8.1,7.6
168,여수,2023-11-25,0,0
211,인제,2023-11-25,0.8,0
188,성산,2023-11-25,5,3.6
221,제천,2023-11-25,0.1,0
114,원주,2023-11-25,0.5,0.4
93,북춘천,2023-11-25,0.9,0.8
217,정선군,2023-11-25,0.3,0
258,보성군,2023-11-25,0.1,0
257,양산시,2023-11-25,0.5,0
279,구미,2023-11-25,0.4,0.1
136,안동,2023-11-25,0,0
203,이천,2023-11-25,0.6,0.5
276,청송군,2023-11-25,0.3,0
232,천안,2023-11-25,0.9,0.1
121,영월,2023-11-25,0.1,0.1
143,대구,2023-11-25,0,0
285,합천,2023-11-25,0.1,0
264,함양군,2023-11-25,0.6,0
259,강진군,2023-11-26,3,0.1
127,충주,2023-11-26,5.3,4.5
185,고산,2023-11-26,3.4,1.6
129,서산,2023-11-26,8.5,6.3
221,제천,2023-11-26,5.4,3.9
294,거제,2023-11-26,5.6,1.6
99,파주,2023-11-26,8,7
165,목포,2023-11-26,5.5,3.6
226,보은,2023-11-26,4.4,2.3
138,포항,2023-11-26,5.6,3.3
251,고창군,2023-11-26,7.1,4.6
295,남해,2023-11-26,4.8,1
283,경주시,2023-11-26,5.9,3.6
236,부여,2023-11-26,7.9,4.3
184,제주,2023-11-26,1.5,1
121,영월,2023-11-26,5.8,4.4
181,서청주,2023-11-26,8.4,5
268,진도군,2023-11-26,6.4,2.3
260,장흥,2023-11-26,3.5,1.6
288,밀양,2023-11-26,5.8,4.8
98,동두천,2023-11-26,7.9,7.6
202,양평,2023-11-26,6,2.8
159,부산,2023-11-26,4.8,2.1
172,고창,2023-11-26,6.6,3.4
100,대관령,2023-11-26,5.9,4.1
216,태백,2023-11-26,6.4,4
281,영천,2023-11-26,5.6,1.5
289,산청,2023-11-26,4.8,3.3
133,대전,2023-11-26,7.1,5.5
245,정읍,2023-11-26,6,4
146,전주,2023-11-26,8.9,7.8
201,강화,2023-11-26,9.4,6.5
108,서울,2023-11-26,8.9,7.5
169,흑산도,2023-11-26,6.8,4.4
93,북춘천,2023-11-26,8.9,7.8
243,부안,2023-11-26,8.6,6.1
112,인천,2023-11-26,9.3,7.8
261,해남,2023-11-26,5.1,3.3
101,춘천,2023-11-26,4.6,-999
106,동해,2023-11-26,7.4,5
247,남원,2023-11-26,5.1,3.4
170,완도,2023-11-26,5.5,3.3
255,북창원,2023-11-26,5.5,2.8
239,세종,2023-11-26,6.8,1.9
212,홍천,2023-11-26,5.1,3.9
95,철원,2023-11-26,5.9,5.8
104,북강릉,2023-11-26,5.9,5
155,창원,2023-11-26,4.8,2.5
135,추풍령,2023-11-26,7.6,7
211,인제,2023-11-26,4.6,2.5
174,순천,2023-11-26,5.4,1.4
277,영덕,2023-11-26,8.4,7.4
272,영주,2023-11-26,8.1,5.3
263,의령군,2023-11-26,4.6,1.8
105,강릉,2023-11-26,6.9,5
254,순창군,2023-11-26,4.9,3.8
156,광주,2023-11-26,5.3,3.8
203,이천,2023-11-26,3.8,1.8
264,함양군,2023-11-26,4.9,2.5
136,안동,2023-11-26,6.6,5.3
152,울산,2023-11-26,4.5,3.1
235,보령,2023-11-26,8.9,7.3
296,북부산,2023-11-26,5.6,0.5
253,김해시,2023-11-26,6.1,1.9
114,원주,2023-11-26,4.1,3
262,고흥,2023-11-26,5.5,1.9
90,속초,2023-11-26,6.6,3.6
189,서귀포,2023-11-26,2.1,2.1
130,울진,2023-11-26,9,7.9
115,울릉도,2023-11-26,5.6,2.9
177,홍성,2023-11-26,8.8,8
238,금산,2023-11-26,7.1,6.9
162,통영,2023-11-26,5.1,1
192,진주,2023-11-26,3.9,3.9
248,장수,2023-11-26,6.9,2.5
244,임실,2023-11-26,7.3,4.5
168,여수,2023-11-26,5.6,2.1
188,성산,2023-11-26,5,2.8
252,영광군,2023-11-26,7.4,2.3
119,수원,2023-11-26,9.3,7.8
102,백령도,2023-11-26,10,8.8
278,의성,2023-11-26,5.5,3.5
257,양산시,2023-11-26,4.3,1.8
273,문경,2023-11-26,6.1,2.5
137,상주,2023-11-26,6.8,5.3
140,군산,2023-11-26,8.5,6.6
266,광양시,2023-11-26,5.1,3.1
276,청송군,2023-11-26,4,1.1
271,봉화,2023-11-26,5.8,3.4
131,청주,2023-11-26,8.4,6.5
232,천안,2023-11-26,5.5,4
284,거창,2023-11-26,7.8,3.8
258,보성군,2023-11-26,4.6,1.6
143,대구,2023-11-26,6.5,6
279,구미,2023-11-26,7.8,4.9
217,정선군,2023-11-26,5.3,1.9
285,합천,2023-11-26,7.1,5.5
170,완도,2023-11-27,6.9,3.9
271,봉화,2023-11-27,7.1,6.3
235,보령,2023-11-27,8,6.8
248,장수,2023-11-27,7.3,5
283,경주시,2023-11-27,3.6,3.5
239,세종,2023-11-27,5.9,2.4
129,서산,2023-11-27,7.4,5
137,상주,2023-11-27,7,6.6
135,추풍령,2023-11-27,7.1,7.1
272,영주,2023-11-27,7.4,6.9
226,보은,2023-11-27,8.1,6.5
101,춘천,2023-11-27,7.8,-999
136,안동,2023-11-27,8.3,6.5
131,청주,2023-11-27,8.1,6.9
296,북부산,2023-11-27,4.8,1.1
174,순천,2023-11-27,6.3,5
169,흑산도,2023-11-27,9,8.8
232,천안,2023-11-27,6.1,6.1
294,거제,2023-11-27,5.8,4.8
245,정읍,2023-11-27,6,4.5
279,구미,2023-11-27,7.5,5
133,대전,2023-11-27,6.6,6
281,영천,2023-11-27,6.1,3.4
172,고창,2023-11-27,7.4,6.6
130,울진,2023-11-27,7.4,3.5
261,해남,2023-11-27,6.4,4.1
177,홍성,2023-11-27,6.5,5.9
236,부여,2023-11-27,7,5.6
247,남원,2023-11-27,4.1,3.9
168,여수,2023-11-27,5.8,4.3
273,문경,2023-11-27,6.5,6.3
258,보성군,2023-11-27,5.6,3.9
244,임실,2023-11-27,5.4,5.1
185,고산,2023-11-27,7.3,5.4
159,부산,2023-11-27,5.4,2.6
93,북춘천,2023-11-27,9.6,8.4
202,양평,2023-11-27,7.1,3.8
90,속초,2023-11-27,7.1,5.1
181,서청주,2023-11-27,6.4,3.9
260,장흥,2023-11-27,5.5,4.3
100,대관령,2023-11-27,6,6
288,밀양,2023-11-27,4.4,1.1
95,철원,2023-11-27,7.1,7.1
188,성산,2023-11-27,5.6,3.5
106,동해,2023-11-27,7.9,5.8
252,영광군,2023-11-27,8.6,2.6
165,목포,2023-11-27,6.4,5.1
285,합천,2023-11-27,5.4,1.9
119,수원,2023-11-27,8.9,7.4
152,울산,2023-11-27,4.6,4.6
268,진도군,2023-11-27,6,4.6
266,광양시,2023-11-27,7,3.3
243,부안,2023-11-27,7.5,6
108,서울,2023-11-27,6.8,5.8
201,강화,2023-11-27,8,5.5
112,인천,2023-11-27,7.1,6.3
146,전주,2023-11-27,7.8,7.1
262,고흥,2023-11-27,6.4,3.9
140,군산,2023-11-27,6.6,6.1
98,동두천,2023-11-27,8,8
162,통영,2023-11-27,5.5,3
102,백령도,2023-11-27,8.9,8.4
289,산청,2023-11-27,5.8,3.9
192,진주,2023-11-27,4.9,3.8
189,서귀포,2023-11-27,5,4.4
216,태백,2023-11-27,5.5,4.9
284,거창,2023-11-27,6.9,5.3
221,제천,2023-11-27,8.9,2.5
295,남해,2023-11-27,5.5,3.8
264,함양군,2023-11-27,5.8,3.1
115,울릉도,2023-11-27,8.1,7
255,북창원,2023-11-27,4.1,2.5
212,홍천,2023-11-27,7.1,5.9
99,파주,2023-11-27,5.3,4.8
104,북강릉,2023-11-27,6.5,5.5
138,포항,2023-11-27,5.8,4.9
114,원주,2023-11-27,7.3,5
155,창원,2023-11-27,4.8,3.9
257,양산시,2023-11-27,5.6,3.1
127,충주,2023-11-27,8.4,7.3
184,제주,2023-11-27,7.1,5.9
277,영덕,2023-11-27,7.3,3.6
238,금산,2023-11-27,6.4,6
251,고창군,2023-11-27,5.5,5.5
211,인제,2023-11-27,6.6,5.6
253,김해시,2023-11-27,4.3,4
217,정선군,2023-11-27,7.1,4.1
254,순창군,2023-11-27,3.5,2.3
121,영월,2023-11-27,8.4,6.6
105,강릉,2023-11-27,7.3,5.6
278,의성,2023-11-27,7.6,4.8
263,의령군,2023-11-27,5.3,4
203,이천,2023-11-27,7.4,7.4
276,청송군,2023-11-27,8.6,4.9
143,대구,2023-11-27,7.1,5.1
156,광주,2023-11-27,6.8,5.1
243,부안,2023-11-28,5.9,5.1
174,순천,2023-11-28,2.1,1
112,인천,2023-11-28,3.4,2.9
285,합천,2023-11-28,1.1,0.3
189,서귀포,2023-11-28,2.6,2.6
114,원주,2023-11-28,4,2.1
279,구미,2023-11-28,2.4,2.1
258,보성군,2023-11-28,2.8,1.1
232,천안,2023-11-28,3,2.6
257,양산시,2023-11-28,1,0
217,정선군,2023-11-28,3,2.6
276,청송군,2023-11-28,1.4,0.5
143,대구,2023-11-28,1.3,1.3
266,광양시,2023-11-28,2.3,1
90,속초,2023-11-28,0.8,0
192,진주,2023-11-28,0.5,0.4
131,청주,2023-11-28,3.9,3.9
181,서청주,2023-11-28,3.4,2.4
169,흑산도,2023-11-28,6.6,5.6
152,울산,2023-11-28,1,1
203,이천,2023-11-28,3.4,3.4
156,광주,2023-11-28,2.8,2.8
254,순창군,2023-11-28,2.9,2.3
105,강릉,2023-11-28,1.4,0.1
263,의령군,2023-11-28,0,0
272,영주,2023-11-28,3.6,2.8
136,안동,2023-11-28,2.1,2.1
235,보령,2023-11-28,4.5,3.6
211,인제,2023-11-28,2.9,1.6
104,북강릉,2023-11-28,1,1
155,창원,2023-11-28,0.1,0.1
135,추풍령,2023-11-28,2.1,2.1
212,홍천,2023-11-28,3.4,1.9
255,북창원,2023-11-28,0.1,0
170,완도,2023-11-28,5,3.4
277,영덕,2023-11-28,0.6,0
264,함양군,2023-11-28,2,0.8
247,남원,2023-11-28,3.1,2
106,동해,2023-11-28,1.4,0.5
108,서울,2023-11-28,2.3,1.6
201,강화,2023-11-28,3.9,2.4
98,동두천,2023-11-28,2.5,1.8
159,부산,2023-11-28,0.6,0.6
146,전주,2023-11-28,4.8,4.8
245,정읍,2023-11-28,2.6,2.3
289,산청,2023-11-28,1.5,0.3
133,대전,2023-11-28,4.1,4.1
281,영천,2023-11-28,1.5,0.1
216,태백,2023-11-28,1.6,0.4
100,대관령,2023-11-28,2.1,2.1
172,고창,2023-11-28,3.3,2.4
202,양평,2023-11-28,3.8,2.6
260,장흥,2023-11-28,4,2.8
261,해남,2023-11-28,5,2.6
101,춘천,2023-11-28,3.6,-999
288,밀양,2023-11-28,0.9,0.1
253,김해시,2023-11-28,0.4,0
130,울진,2023-11-28,0.6,0.1
239,세종,2023-11-28,2.8,1.1
294,거제,2023-11-28,1.3,0.9
283,경주시,2023-11-28,0.4,0.1
295,남해,2023-11-28,2,0.9
188,성산,2023-11-28,5.1,2
296,북부산,2023-11-28,0.8,0.4
119,수원,2023-11-28,2.9,2.3
93,북춘천,2023-11-28,2.9,2.9
102,백령도,2023-11-28,6.8,6.8
162,통영,2023-11-28,1.9,0.9
273,문경,2023-11-28,1,0.1
268,진도군,2023-11-28,5,2.8
99,파주,2023-11-28,2.3,2.1
138,포항,2023-11-28,0.3,0.3
185,고산,2023-11-28,4,3.5
251,고창군,2023-11-28,2.4,1.9
252,영광군,2023-11-28,4.5,1.3
244,임실,2023-11-28,3.1,1.8
137,상주,2023-11-28,2.5,1.9
248,장수,2023-11-28,4,2.9
284,거창,2023-11-28,1.4,1.3
262,고흥,2023-11-28,3.4,1.6
127,충주,2023-11-28,1.8,1.1
184,제주,2023-11-28,5.9,5.9
140,군산,2023-11-28,3.9,2.5
278,의성,2023-11-28,1.4,0.5
236,부여,2023-11-28,3.6,2.3
271,봉화,2023-11-28,3.4,2.6
226,보은,2023-11-28,1,0.3
168,여수,2023-11-28,2,1.6
165,목포,2023-11-28,4.6,3.8
121,영월,2023-11-28,1.8,1.8
95,철원,2023-11-28,3.9,2.4
129,서산,2023-11-28,6,4.6
177,홍성,2023-11-28,4,4
221,제천,2023-11-28,2.4,0.8
115,울릉도,2023-11-28,5.6,5.6
238,금산,2023-11-28,3.3,2.9
277,영덕,2023-11-29,3.8,0.4
281,영천,2023-11-29,5.4,4.1
235,보령,2023-11-29,7.4,6.6
152,울산,2023-11-29,6.6,5.1
133,대전,2023-11-29,6.9,5.4
221,제천,2023-11-29,5.6,1.5
185,고산,2023-11-29,8,5.4
289,산청,2023-11-29,7.3,4.3
245,정읍,2023-11-29,7.5,4.4
226,보은,2023-11-29,6.9,5.3
203,이천,2023-11-29,2.6,2.5
284,거창,2023-11-29,7.3,5.9
146,전주,2023-11-29,8.5,7.3
184,제주,2023-11-29,7.9,6.6
262,고흥,2023-11-29,5.9,2.6
156,광주,2023-11-29,8.5,7.5
137,상주,2023-11-29,4.8,3.5
216,태백,2023-11-29,3.8,1.9
121,영월,2023-11-29,4.8,3.4
140,군산,2023-11-29,7.6,6.4
283,경주시,2023-11-29,5,2.4
288,밀양,2023-11-29,6.6,5.8
101,춘천,2023-11-29,4.8,-999
105,강릉,2023-11-29,3.1,0.8
106,동해,2023-11-29,2.6,0.3
247,남원,2023-11-29,7.9,6.5
261,해남,2023-11-29,7.3,5.5
263,의령군,2023-11-29,5.6,4.1
260,장흥,2023-11-29,7.5,5
165,목포,2023-11-29,8,5.5
251,고창군,2023-11-29,7.9,6.9
202,양평,2023-11-29,2.8,2.1
93,북춘천,2023-11-29,5,3.3
